ID,Tokens,Labels
241,NA62,B-EXPERIMENT
241,experiment,I-EXPERIMENT
241,employs,O
241,a,O
241,track-based,O
241,approach,O
241,to,O
241,reconstruct,O
241,the,O
241,signal,O
241,.,O
241,Theoretical,O
241,predictions,O
241,from,O
241,colour-glass,O
241,condensate,O
241,models,O
241,are,O
241,compared,O
241,to,O
241,data,O
241,.,O
241,Good,O
241,agreement,O
241,is,O
241,observed,O
241,at,O
241,low,O
241,transverse,O
241,momentum,O
241,.,O
242,A,O
242,measurement,O
242,of,O
242,neutrino,B-PARTICLE
242,pair,O
242,production,O
242,cross,O
242,sections,O
242,in,O
242,pp,B-COLLISION
242,collisions,I-COLLISION
242,at,O
242,5.02,B-ENERGY
242,TeV,I-ENERGY
242,is,O
242,reported,O
242,.,O
242,The,O
242,analysis,O
242,uses,O
242,the,O
242,full,O
242,dataset,O
242,collected,O
242,by,O
242,the,O
242,Belle,B-DETECTOR
242,II,I-DETECTOR
242,detector,O
242,at,O
242,CERN,B-FACILITY
242,.,O
242,Results,O
242,from,O
242,the,O
242,CDF,B-EXPERIMENT
242,experiment,I-EXPERIMENT
242,are,O
242,compared,O
242,with,O
242,next-to-leading-order,O
242,QCD,O
242,calculations,O
242,.,O
242,The,O
242,measured,O
242,values,O
242,are,O
242,consistent,O
242,with,O
242,theoretical,O
242,expectations,O
242,within,O
242,uncertainties,O
242,.,O
243,The,O
243,NOvA,B-EXPERIMENT
243,experiment,I-EXPERIMENT
243,at,O
243,Tevatron,B-FACILITY
243,reports,O
243,a,O
243,search,O
243,for,O
243,muon,B-PARTICLE
243,neutrino,I-PARTICLE
243,pair,O
243,production,O
243,in,O
243,Pb-Pb,B-COLLISION
243,collisions,I-COLLISION
243,at,O
243,7,B-ENERGY
243,TeV,I-ENERGY
243,with,O
243,the,O
243,ATLAS,B-DETECTOR
243,detector,O
243,.,O
243,Events,O
243,are,O
243,selected,O
243,with,O
243,exactly,O
243,two,O
243,oppositely,O
243,charged,O
243,leptons,O
243,and,O
243,large,O
243,missing,O
243,transverse,O
243,energy,O
243,.,O
243,A,O
243,cut-and-count,O
243,analysis,O
243,is,O
243,performed,O
243,in,O
243,several,O
243,signal,O
243,regions,O
243,.,O
243,No,O
243,significant,O
243,deviation,O
243,from,O
243,the,O
243,expected,O
243,background,O
243,is,O
243,observed,O
243,.,O
244,We,O
244,report,O
244,evidence,O
244,for,O
244,the,O
244,associated,O
244,production,O
244,of,O
244,a,O
244,neutralino,B-PARTICLE
244,with,O
244,a,O
244,B,B-PARTICLE
244,meson,I-PARTICLE
244,in,O
244,electron-positron,B-COLLISION
244,collisions,I-COLLISION
244,at,O
244,14,B-ENERGY
244,TeV,I-ENERGY
244,.,O
244,The,O
244,BaBar,B-DETECTOR
244,detector,O
244,at,O
244,CERN,B-FACILITY
244,recorded,O
244,the,O
244,dataset,O
244,used,O
244,in,O
244,this,O
244,analysis,O
244,.,O
244,Signal,O
244,extraction,O
244,was,O
244,performed,O
244,using,O
244,a,O
244,binned,O
244,maximum-likelihood,O
244,fit,O
244,.,O
244,The,O
244,FASER,B-EXPERIMENT
244,experiment,I-EXPERIMENT
244,result,O
244,establishes,O
244,this,O
244,process,O
244,at,O
244,4.2,O
244,standard,O
244,deviations,O
244,significance,O
244,.,O
245,Measurement,O
245,of,O
245,pion,B-PARTICLE
245,azimuthal,O
245,correlations,O
245,in,O
245,pp,B-COLLISION
245,collisions,I-COLLISION
245,at,O
245,13.6,B-ENERGY
245,TeV,I-ENERGY
245,is,O
245,presented,O
245,by,O
245,the,O
245,CMS,B-EXPERIMENT
245,experiment,I-EXPERIMENT
245,.,O
245,The,O
245,T2K,B-DETECTOR
245,detector,O
245,at,O
245,CERN,B-FACILITY
245,provides,O
245,high-granularity,O
245,calorimetric,O
245,information,O
245,.,O
245,Two-particle,O
245,correlation,O
245,functions,O
245,are,O
245,measured,O
245,as,O
245,a,O
245,function,O
245,of,O
245,pseudorapidity,O
245,and,O
245,azimuth,O
245,.,O
245,Long-range,O
245,correlations,O
245,characteristic,O
245,of,O
245,collective,O
245,behaviour,O
245,are,O
245,observed,O
245,.,O
246,Measurements,O
246,of,O
246,pion,B-PARTICLE
246,polarisation,O
246,in,O
246,Au-Au,B-COLLISION
246,collisions,I-COLLISION
246,at,O
246,100,B-ENERGY
246,TeV,I-ENERGY
246,are,O
246,reported,O
246,by,O
246,the,O
246,LHCb,B-EXPERIMENT
246,experiment,I-EXPERIMENT
246,.,O
246,Data,O
246,collected,O
246,with,O
246,the,O
246,NA62,B-DETECTOR
246,detector,O
246,at,O
246,SPS,B-FACILITY
246,correspond,O
246,to,O
246,36,O
246,fb-1,O
246,.,O
246,Angular,O
246,distributions,O
246,of,O
246,the,O
246,decay,O
246,products,O
246,are,O
246,analysed,O
246,using,O
246,a,O
246,template,O
246,fit,O
246,method,O
246,.,O
246,Results,O
246,are,O
246,consistent,O
246,with,O
246,NLO,O
246,electroweak,O
246,predictions,O
246,.,O
247,The,O
247,properties,O
247,of,O
247,the,O
247,bottom,B-PARTICLE
247,quark,I-PARTICLE
247,are,O
247,studied,O
247,in,O
247,proton-antiproton,B-COLLISION
247,collisions,I-COLLISION
247,at,O
247,7,B-ENERGY
247,TeV,I-ENERGY
247,using,O
247,the,O
247,LHCb,B-DETECTOR
247,detector,O
247,.,O
247,The,O
247,LHCf,B-EXPERIMENT
247,experiment,I-EXPERIMENT
247,at,O
247,Brookhaven,B-FACILITY
247,National,I-FACILITY
247,Laboratory,I-FACILITY
247,collected,O
247,a,O
247,sample,O
247,of,O
247,10^8,O
247,signal,O
247,candidates,O
247,.,O
247,Mass,O
247,",",O
247,width,O
247,",",O
247,and,O
247,coupling,O
247,measurements,O
247,are,O
247,performed,O
247,with,O
247,unprecedented,O
247,precision,O
247,.,O
247,These,O
247,results,O
247,constrain,O
247,several,O
247,beyond-Standard-Model,O
247,scenarios,O
247,.,O
248,The,O
248,photon,B-PARTICLE
248,was,O
248,observed,O
248,in,O
248,deep-inelastic,B-COLLISION
248,scattering,I-COLLISION
248,at,O
248,0.9,B-ENERGY
248,TeV,I-ENERGY
248,using,O
248,the,O
248,KLOE-2,B-DETECTOR
248,detector,O
248,at,O
248,KEK,B-FACILITY
248,.,O
248,The,O
248,FASER,B-EXPERIMENT
248,experiment,I-EXPERIMENT
248,collected,O
248,data,O
248,corresponding,O
248,to,O
248,an,O
248,integrated,O
248,luminosity,O
248,of,O
248,137,O
248,fb-1,O
248,.,O
248,Signal,O
248,events,O
248,were,O
248,reconstructed,O
248,using,O
248,a,O
248,multivariate,O
248,analysis,O
248,technique,O
248,.,O
248,The,O
248,measured,O
248,cross,O
248,section,O
248,is,O
248,in,O
248,good,O
248,agreement,O
248,with,O
248,Standard,O
248,Model,O
248,predictions,O
248,.,O
249,This,O
249,paper,O
249,describes,O
249,the,O
249,performance,O
249,of,O
249,the,O
249,MoEDAL,B-DETECTOR
249,detector,O
249,during,O
249,ion-ion,B-COLLISION
249,collisions,I-COLLISION
249,data-taking,O
249,at,O
249,5.02,B-ENERGY
249,TeV,I-ENERGY
249,at,O
249,Jefferson,B-FACILITY
249,Laboratory,I-FACILITY
249,.,O
249,Reconstruction,O
249,efficiencies,O
249,for,O
249,tau,B-PARTICLE
249,neutrino,I-PARTICLE
249,tracks,O
249,were,O
249,evaluated,O
249,using,O
249,tag-and-probe,O
249,methods,O
249,.,O
249,The,O
249,Belle,B-EXPERIMENT
249,II,I-EXPERIMENT
249,experiment,I-EXPERIMENT
249,achieved,O
249,a,O
249,signal-to-background,O
249,ratio,O
249,exceeding,O
249,50:1,O
249,in,O
249,the,O
249,signal,O
249,region,O
249,.,O
249,Systematic,O
249,uncertainties,O
249,are,O
249,dominated,O
249,by,O
249,jet,O
249,energy,O
249,scale,O
249,calibration,O
249,.,O
250,A,O
250,comprehensive,O
250,study,O
250,of,O
250,multiparton,O
250,interactions,O
250,in,O
250,proton-proton,B-COLLISION
250,collisions,I-COLLISION
250,at,O
250,13,B-ENERGY
250,TeV,I-ENERGY
250,is,O
250,performed,O
250,with,O
250,the,O
250,CDF,B-DETECTOR
250,detector,O
250,at,O
250,LEP,B-FACILITY
250,.,O
250,The,O
250,NA62,B-EXPERIMENT
250,experiment,I-EXPERIMENT
250,measures,O
250,underlying,O
250,event,O
250,activity,O
250,in,O
250,events,O
250,containing,O
250,a,O
250,dark,B-PARTICLE
250,matter,I-PARTICLE
250,.,O
250,Tuned,O
250,Monte,O
250,Carlo,O
250,models,O
250,are,O
250,compared,O
250,with,O
250,data,O
250,across,O
250,multiple,O
250,observables,O
250,.,O
250,Activity,O
250,in,O
250,the,O
250,transverse,O
250,region,O
250,is,O
250,particularly,O
250,sensitive,O
250,to,O
250,MPI,O
250,.,O
251,A,O
251,search,O
251,for,O
251,long-lived,O
251,Lambda,B-PARTICLE
251,baryon,I-PARTICLE
251,decaying,O
251,inside,O
251,the,O
251,MoEDAL,B-DETECTOR
251,detector,O
251,volume,O
251,is,O
251,conducted,O
251,at,O
251,HERA,B-FACILITY
251,.,O
251,The,O
251,NOvA,B-EXPERIMENT
251,experiment,I-EXPERIMENT
251,targets,O
251,deep-inelastic,B-COLLISION
251,scattering,I-COLLISION
251,at,O
251,3.5,B-ENERGY
251,TeV,I-ENERGY
251,and,O
251,requires,O
251,displaced,O
251,vertex,O
251,signatures,O
251,.,O
251,No,O
251,excess,O
251,is,O
251,observed,O
251,over,O
251,the,O
251,Standard,O
251,Model,O
251,background,O
251,.,O
251,Model-independent,O
251,limits,O
251,are,O
251,placed,O
251,on,O
251,the,O
251,production,O
251,cross,O
251,section,O
251,times,O
251,branching,O
251,fraction,O
251,.,O
252,A,O
252,precise,O
252,measurement,O
252,of,O
252,Upsilon,B-PARTICLE
252,meson,I-PARTICLE
252,decay,O
252,branching,O
252,fractions,O
252,is,O
252,performed,O
252,by,O
252,the,O
252,NA62,B-EXPERIMENT
252,experiment,I-EXPERIMENT
252,using,O
252,T2K,B-DETECTOR
252,data,O
252,at,O
252,DESY,B-FACILITY
252,.,O
252,The,O
252,analysis,O
252,uses,O
252,p-Pb,B-COLLISION
252,collisions,I-COLLISION
252,at,O
252,13.6,B-ENERGY
252,TeV,I-ENERGY
252,and,O
252,employs,O
252,a,O
252,full,O
252,amplitude,O
252,analysis,O
252,.,O
252,Results,O
252,improve,O
252,upon,O
252,previous,O
252,measurements,O
252,by,O
252,a,O
252,factor,O
252,of,O
252,three,O
252,.,O
252,No,O
252,evidence,O
252,for,O
252,CP,O
252,violation,O
252,is,O
252,observed,O
252,.,O
253,This,O
253,Letter,O
253,reports,O
253,the,O
253,observation,O
253,of,O
253,Higgs,B-PARTICLE
253,boson,I-PARTICLE
253,production,O
253,in,O
253,association,O
253,with,O
253,electroweak,O
253,bosons,O
253,in,O
253,deep-inelastic,B-COLLISION
253,scattering,I-COLLISION
253,at,O
253,3.5,B-ENERGY
253,TeV,I-ENERGY
253,.,O
253,The,O
253,LHCf,B-DETECTOR
253,detector,O
253,at,O
253,LHC,B-FACILITY
253,is,O
253,used,O
253,in,O
253,the,O
253,KLOE-2,B-EXPERIMENT
253,experiment,I-EXPERIMENT
253,analysis,O
253,.,O
253,A,O
253,multivariate,O
253,discriminant,O
253,separates,O
253,signal,O
253,from,O
253,the,O
253,dominant,O
253,chargino,B-PARTICLE
253,background,O
253,.,O
253,The,O
253,signal,O
253,strength,O
253,is,O
253,measured,O
253,with,O
253,a,O
253,relative,O
253,uncertainty,O
253,of,O
25300%,12%,O
253,.,O
254,The,O
254,LHCb,B-EXPERIMENT
254,experiment,I-EXPERIMENT
254,at,O
254,HERA,B-FACILITY
254,presents,O
254,a,O
254,measurement,O
254,of,O
254,top,B-PARTICLE
254,quark,I-PARTICLE
254,forward-backward,O
254,asymmetry,O
254,in,O
254,proton-proton,B-COLLISION
254,collisions,I-COLLISION
254,at,O
254,10.6,B-ENERGY
254,TeV,I-ENERGY
254,.,O
254,The,O
254,D0,B-DETECTOR
254,detector,O
254,provides,O
254,excellent,O
254,lepton,O
254,reconstruction,O
254,efficiency,O
254,.,O
254,Results,O
254,are,O
254,compared,O
254,with,O
254,NNLO,O
254,QCD,O
254,plus,O
254,NLO,O
254,EW,O
254,calculations,O
254,.,O
254,Deviations,O
254,from,O
254,Standard,O
254,Model,O
254,predictions,O
254,are,O
254,below,O
254,1.5,O
254,sigma,O
254,.,O
255,We,O
255,report,O
255,a,O
255,new,O
255,measurement,O
255,of,O
255,the,O
255,tau,B-PARTICLE
255,lepton,I-PARTICLE
255,mass,O
255,using,O
255,the,O
255,MicroBooNE,B-DETECTOR
255,detector,O
255,at,O
255,LEP,B-FACILITY
255,.,O
255,The,O
255,NOvA,B-EXPERIMENT
255,experiment,I-EXPERIMENT
255,analyses,O
255,Xe-Xe,B-COLLISION
255,collisions,I-COLLISION
255,data,O
255,at,O
255,3.5,B-ENERGY
255,TeV,I-ENERGY
255,in,O
255,the,O
255,dilepton,O
255,decay,O
255,channel,O
255,.,O
255,A,O
255,template,O
255,fit,O
255,to,O
255,the,O
255,invariant,O
255,mass,O
255,distribution,O
255,yields,O
255,a,O
255,precision,O
255,of,O
25500.00%,0.20%,O
255,.,O
255,This,O
255,represents,O
255,the,O
255,most,O
255,precise,O
255,single-experiment,O
255,measurement,O
255,to,O
255,date,O
255,.,O
256,The,O
256,ATLAS,B-EXPERIMENT
256,experiment,I-EXPERIMENT
256,presents,O
256,a,O
256,search,O
256,for,O
256,pair-produced,O
256,antiproton,B-PARTICLE
256,in,O
256,Xe-Xe,B-COLLISION
256,collisions,I-COLLISION
256,at,O
256,1.96,B-ENERGY
256,TeV,I-ENERGY
256,with,O
256,the,O
256,ATLAS,B-DETECTOR
256,detector,O
256,at,O
256,Tevatron,B-FACILITY
256,.,O
256,Candidate,O
256,events,O
256,require,O
256,at,O
256,least,O
256,four,O
256,jets,O
256,and,O
256,large,O
256,missing,O
256,transverse,O
256,energy,O
256,.,O
256,The,O
256,observed,O
256,yield,O
256,is,O
256,consistent,O
256,with,O
256,the,O
256,Standard,O
256,Model,O
256,background,O
256,estimate,O
256,.,O
256,Exclusion,O
256,limits,O
256,are,O
256,derived,O
256,in,O
256,the,O
256,context,O
256,of,O
256,simplified,O
256,supersymmetric,O
256,models,O
256,.,O
257,A,O
257,differential,O
257,cross-section,O
257,measurement,O
257,of,O
257,top,B-PARTICLE
257,quark,I-PARTICLE
257,production,O
257,in,O
257,electron-positron,B-COLLISION
257,collisions,I-COLLISION
257,at,O
257,3.5,B-ENERGY
257,TeV,I-ENERGY
257,is,O
257,presented,O
257,using,O
257,the,O
257,COMPASS,B-DETECTOR
257,detector,O
257,.,O
257,The,O
257,analysis,O
257,exploits,O
257,Xe-Xe,B-COLLISION
257,collisions,I-COLLISION
257,data,O
257,collected,O
257,at,O
257,Tevatron,B-FACILITY
257,during,O
257,the,O
257,LHC,B-FACILITY
257,Run,O
257,2,O
257,period,O
257,.,O
257,The,O
257,LHCf,B-EXPERIMENT
257,experiment,I-EXPERIMENT
257,results,O
257,are,O
257,unfolded,O
257,to,O
257,the,O
257,particle,O
257,level,O
257,and,O
257,compared,O
257,to,O
257,Monte,O
257,Carlo,O
257,generators,O
257,.,O
257,NLO+PS,O
257,predictions,O
257,describe,O
257,the,O
257,data,O
257,well,O
257,.,O
258,We,O
258,study,O
258,the,O
258,suppression,O
258,of,O
258,stop,B-PARTICLE
258,squark,I-PARTICLE
258,yields,O
258,in,O
258,deep-inelastic,B-COLLISION
258,scattering,I-COLLISION
258,at,O
258,7,B-ENERGY
258,TeV,I-ENERGY
258,relative,O
258,to,O
258,proton-proton,B-COLLISION
258,collisions,I-COLLISION
258,using,O
258,the,O
258,D0,B-DETECTOR
258,detector,O
258,.,O
258,Data,O
258,from,O
258,the,O
258,LHCf,B-EXPERIMENT
258,experiment,I-EXPERIMENT
258,at,O
258,Fermilab,B-FACILITY
258,are,O
258,compared,O
258,to,O
258,perturbative,O
258,QCD,O
258,calculations,O
258,including,O
258,nuclear,O
258,effects,O
258,.,O
258,A,O
258,strong,O
258,suppression,O
258,is,O
258,observed,O
258,at,O
258,high,O
258,transverse,O
258,momenta,O
258,.,O
258,Results,O
258,are,O
258,consistent,O
258,with,O
258,parton,O
258,energy,O
258,loss,O
258,in,O
258,a,O
258,deconfined,O
258,medium,O
258,.,O
259,Elliptic,O
259,flow,O
259,measurements,O
259,of,O
259,antiproton,B-PARTICLE
259,in,O
259,Xe-Xe,B-COLLISION
259,collisions,I-COLLISION
259,at,O
259,13,B-ENERGY
259,TeV,I-ENERGY
259,are,O
259,reported,O
259,by,O
259,the,O
259,KLOE-2,B-EXPERIMENT
259,experiment,I-EXPERIMENT
259,.,O
259,Data,O
259,collected,O
259,at,O
259,Large,B-FACILITY
259,Hadron,I-FACILITY
259,Collider,I-FACILITY
259,with,O
259,the,O
259,COMPASS,B-DETECTOR
259,detector,O
259,span,O
259,multiple,O
259,centrality,O
259,classes,O
259,.,O
259,The,O
259,azimuthal,O
259,anisotropy,O
259,coefficients,O
259,are,O
259,extracted,O
259,using,O
259,the,O
259,two-particle,O
259,cumulant,O
259,method,O
259,.,O
259,Results,O
259,are,O
259,compared,O
259,with,O
259,viscous,O
259,hydrodynamic,O
259,calculations,O
259,.,O
260,The,O
260,LHCf,B-DETECTOR
260,detector,O
260,at,O
260,LHC,B-FACILITY
260,measures,O
260,Z,B-PARTICLE
260,boson,I-PARTICLE
260,production,O
260,cross,O
260,sections,O
260,differentially,O
260,in,O
260,rapidity,O
260,and,O
260,transverse,O
260,momentum,O
260,.,O
260,The,O
260,KLOE-2,B-EXPERIMENT
260,experiment,I-EXPERIMENT
260,uses,O
260,Pb-Pb,B-COLLISION
260,collisions,I-COLLISION
260,at,O
260,100,B-ENERGY
260,TeV,I-ENERGY
260,corresponding,O
260,to,O
260,5.4,O
260,fb-1,O
260,.,O
260,PDF-sensitive,O
260,observables,O
260,are,O
260,constructed,O
260,and,O
260,compared,O
260,with,O
260,theoretical,O
260,predictions,O
260,.,O
260,These,O
260,data,O
260,will,O
260,constrain,O
260,next-generation,O
260,parton,O
260,distribution,O
260,functions,O
260,.,O
261,The,O
261,NOvA,B-EXPERIMENT
261,experiment,I-EXPERIMENT
261,reports,O
261,a,O
261,measurement,O
261,of,O
261,the,O
261,dark,B-PARTICLE
261,matter,I-PARTICLE
261,production,O
261,cross,O
261,section,O
261,in,O
261,proton-antiproton,B-COLLISION
261,collisions,I-COLLISION
261,at,O
261,centre-of-mass,O
261,energies,O
261,of,O
261,900,B-ENERGY
261,GeV,I-ENERGY
261,and,O
261,3.5,B-ENERGY
261,TeV,I-ENERGY
261,.,O
261,Data,O
261,collected,O
261,with,O
261,the,O
261,CDF,B-DETECTOR
261,detector,O
261,at,O
261,Fermilab,B-FACILITY
261,are,O
261,used,O
261,.,O
261,The,O
261,ratio,O
261,of,O
261,cross,O
261,sections,O
261,is,O
261,found,O
261,to,O
261,be,O
261,in,O
261,agreement,O
261,with,O
261,NNLO,O
261,predictions,O
261,.,O
261,Parton,O
261,distribution,O
261,function,O
261,uncertainties,O
261,are,O
261,the,O
261,dominant,O
261,systematic,O
261,.,O
262,The,O
262,BaBar,B-EXPERIMENT
262,experiment,I-EXPERIMENT
262,measures,O
262,the,O
262,transverse,O
262,momentum,O
262,spectrum,O
262,of,O
262,neutralino,B-PARTICLE
262,in,O
262,ion-ion,B-COLLISION
262,collisions,I-COLLISION
262,at,O
262,14,B-ENERGY
262,TeV,I-ENERGY
262,using,O
262,the,O
262,D0,B-DETECTOR
262,detector,O
262,at,O
262,Tevatron,B-FACILITY
262,.,O
262,A,O
262,Tsallis,O
262,distribution,O
262,provides,O
262,an,O
262,excellent,O
262,description,O
262,of,O
262,the,O
262,data,O
262,below,O
262,10,O
262,GeV/c,O
262,.,O
262,Comparisons,O
262,with,O
262,PYTHIA,O
262,and,O
262,HERWIG,O
262,event,O
262,generators,O
262,are,O
262,presented,O
262,.,O
262,The,O
262,integrated,O
262,yield,O
262,is,O
262,extracted,O
262,and,O
262,compared,O
262,with,O
262,previous,O
262,measurements,O
262,.,O
263,We,O
263,present,O
263,a,O
263,search,O
263,for,O
263,Higgs,B-PARTICLE
263,boson,I-PARTICLE
263,production,O
263,in,O
263,pp,B-COLLISION
263,collisions,I-COLLISION
263,at,O
263,a,O
263,centre-of-mass,O
263,energy,O
263,of,O
263,7,B-ENERGY
263,TeV,I-ENERGY
263,with,O
263,the,O
263,CMS,B-DETECTOR
263,detector,O
263,.,O
263,Data,O
263,were,O
263,recorded,O
263,at,O
263,DESY,B-FACILITY
263,during,O
263,Run,O
263,2,O
263,of,O
263,the,O
263,LHCb,B-EXPERIMENT
263,experiment,I-EXPERIMENT
263,.,O
263,No,O
263,significant,O
263,excess,O
263,above,O
263,the,O
263,expected,O
263,background,O
263,was,O
263,observed,O
263,.,O
263,Upper,O
263,limits,O
263,on,O
263,the,O
263,production,O
263,cross,O
263,section,O
263,are,O
263,set,O
263,at,O
26300%,95%,O
263,confidence,O
263,level,O
263,.,O
264,We,O
264,present,O
264,first,O
264,evidence,O
264,for,O
264,tau,B-PARTICLE
264,neutrino,I-PARTICLE
264,production,O
264,via,O
264,vector,O
264,boson,O
264,fusion,O
264,in,O
264,electron-positron,B-COLLISION
264,collisions,I-COLLISION
264,at,O
264,6.5,B-ENERGY
264,TeV,I-ENERGY
264,with,O
264,the,O
264,MicroBooNE,B-DETECTOR
264,detector,O
264,.,O
264,The,O
264,CMS,B-EXPERIMENT
264,experiment,I-EXPERIMENT
264,at,O
264,KEK,B-FACILITY
264,selects,O
264,events,O
264,with,O
264,two,O
264,forward,O
264,jets,O
264,and,O
264,the,O
